# id,folder,cmd,resources,state,restart,workflow,diskspace,deps,creates,tqueued,trunning,tstop,error
2686483,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:42","2020-07-17 02:21:34","2020-07-17 02:21:35","ModuleNotFoundError: No module named 'gpaw'"
2686448,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:31","2020-07-16 23:38:32","2020-07-16 23:38:32","ModuleNotFoundError: No module named 'gpaw'"
2686472,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:39","2020-07-17 02:01:31","2020-07-17 02:01:31","ModuleNotFoundError: No module named 'gpaw'"
2686460,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:35","2020-07-17 01:31:31","2020-07-17 01:31:32","ModuleNotFoundError: No module named 'gpaw'"
2686484,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:43","2020-07-17 02:21:35","2020-07-17 02:21:36","ModuleNotFoundError: No module named 'gpaw'"
2686449,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:31","2020-07-16 23:45:31","2020-07-16 23:45:32","ModuleNotFoundError: No module named 'gpaw'"
2686473,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:39","2020-07-17 02:08:31","2020-07-17 02:08:32","ModuleNotFoundError: No module named 'gpaw'"
2686461,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:35","2020-07-17 01:51:31","2020-07-17 01:51:32","ModuleNotFoundError: No module named 'gpaw'"
2686450,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:31","2020-07-16 23:46:31","2020-07-16 23:46:31","ModuleNotFoundError: No module named 'gpaw'"
2686474,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:39","2020-07-17 02:08:31","2020-07-17 02:08:32","ModuleNotFoundError: No module named 'gpaw'"
2686462,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:35","2020-07-17 01:52:30","2020-07-17 01:52:30","ModuleNotFoundError: No module named 'gpaw'"
2686451,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:32","2020-07-17 00:00:31","2020-07-17 00:00:32","ModuleNotFoundError: No module named 'gpaw'"
2686475,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:40","2020-07-17 02:09:31","2020-07-17 02:09:31","ModuleNotFoundError: No module named 'gpaw'"
2686463,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:36","2020-07-17 01:53:31","2020-07-17 01:53:32","ModuleNotFoundError: No module named 'gpaw'"
2686452,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:32","2020-07-17 01:21:32","2020-07-17 01:21:32","ModuleNotFoundError: No module named 'gpaw'"
2686476,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:40","2020-07-17 02:09:31","2020-07-17 02:09:32","ModuleNotFoundError: No module named 'gpaw'"
2686464,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:36","2020-07-17 01:56:31","2020-07-17 01:56:32","ModuleNotFoundError: No module named 'gpaw'"
2686453,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:32","2020-07-17 01:22:31","2020-07-17 01:22:31","ModuleNotFoundError: No module named 'gpaw'"
2686477,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:40","2020-07-17 02:09:31","2020-07-17 02:09:31","ModuleNotFoundError: No module named 'gpaw'"
2686465,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:37","2020-07-17 01:57:31","2020-07-17 01:57:31","ModuleNotFoundError: No module named 'gpaw'"
2686454,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:33","2020-07-17 01:23:31","2020-07-17 01:23:31","ModuleNotFoundError: No module named 'gpaw'"
2686466,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan","cavity_run.py",8:5h,FAILED,0,0,0,"","","2020-07-16 23:20:37","2020-07-17 01:58:31","2020-07-17 01:58:32","ModuleNotFoundError: No module named 'gpaw'"
2686698,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_1","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:19:37","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686698,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_1","cavity_run.py",8:10m,FAILED,0,0,0,"","","2020-07-17 10:19:37","2020-07-17 10:20:25","2020-07-17 10:20:26","ModuleNotFoundError: No module named 'gpaw'"
2686701,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_1","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:24:49","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686701,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_1","cavity_run.py",8:10m,running,0,0,0,"","","2020-07-17 10:24:49","2020-07-17 10:25:26","1970-01-01 01:00:00",""
2686701,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_1","cavity_run.py",8:10m,FAILED,0,0,0,"","","2020-07-17 10:24:49","2020-07-17 10:25:26","2020-07-17 10:25:42","rank=6 L17: ModuleNotFoundError: No module named 'pandas'"
2686705,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_1","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:32:39","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686705,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_1","cavity_run.py",8:10m,running,0,0,0,"","","2020-07-17 10:32:39","2020-07-17 10:33:25","1970-01-01 01:00:00",""
2686705,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_1","cavity_run.py",8:10m,FAILED,0,0,0,"","","2020-07-17 10:32:39","2020-07-17 10:33:25","2020-07-17 10:33:39","rank=1 L19: ModuleNotFoundError: No module named 'mpmath'"
2686708,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_1","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:35:02","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686708,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_1","cavity_run.py",8:10m,done,0,0,0,"","","2020-07-17 10:35:02","2020-07-17 10:35:25","2020-07-17 10:35:34",""
2686705,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_1","cavity_run.py",8:10m,FAILED,0,0,0,"","","2020-07-17 10:32:39","2020-07-17 10:33:25","2020-07-17 10:33:39","rank=1 L19: ModuleNotFoundError: No module named 'mpmath'"
2686701,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_1","cavity_run.py",8:10m,FAILED,0,0,0,"","","2020-07-17 10:24:49","2020-07-17 10:25:26","2020-07-17 10:25:42","rank=6 L17: ModuleNotFoundError: No module named 'pandas'"
2686698,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_1","cavity_run.py",8:10m,FAILED,0,0,0,"","","2020-07-17 10:19:37","2020-07-17 10:20:25","2020-07-17 10:20:26","ModuleNotFoundError: No module named 'gpaw'"
2686708,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_1","cavity_run.py",8:10m,done,0,0,0,"","","2020-07-17 10:35:02","2020-07-17 10:35:25","2020-07-17 10:35:34",""
2686715,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_1","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:49","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686716,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_5","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:49","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686717,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_10","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:49","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686718,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_30","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:50","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686719,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_50","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:50","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686720,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_70","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:50","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686721,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_100","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:51","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686722,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_1/mem_1","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:51","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686723,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_1/mem_5","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:52","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686724,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_1/mem_10","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:52","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686725,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_1/mem_30","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:52","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686726,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_1/mem_50","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:53","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686727,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_1/mem_70","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:53","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686728,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_1/mem_100","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:53","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686729,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_5/mem_1","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:54","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686730,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_5/mem_5","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:54","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686731,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_5/mem_10","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:54","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686732,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_5/mem_30","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:54","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686733,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_5/mem_50","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:55","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686734,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_5/mem_70","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:55","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686735,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_5/mem_100","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:55","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686736,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_10/mem_1","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:56","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686737,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_10/mem_5","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:56","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686738,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_10/mem_10","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:57","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686739,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_10/mem_30","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:57","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686740,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_10/mem_50","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:57","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686741,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_10/mem_70","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:57","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686742,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_10/mem_100","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:58","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686743,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_20/mem_1","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:58","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686744,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_20/mem_5","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:58","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686745,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_20/mem_10","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:59","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686746,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_20/mem_30","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:59","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686747,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_20/mem_50","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:59","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686748,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_20/mem_70","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:45:00","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686749,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_20/mem_100","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:45:00","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686750,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_30/mem_1","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:45:00","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686751,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_30/mem_5","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:45:00","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686752,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_30/mem_10","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:45:02","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686753,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_30/mem_30","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:45:02","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686754,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_30/mem_50","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:45:02","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686755,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_30/mem_70","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:45:03","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686756,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_30/mem_100","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:45:03","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686719,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_50","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:50","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686741,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_10/mem_70","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:57","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686730,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_5/mem_5","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:54","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686742,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_10/mem_100","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:58","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686753,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_30/mem_30","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:45:02","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686720,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_70","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:50","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686743,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_20/mem_1","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:58","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686731,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_5/mem_10","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:54","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686754,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_30/mem_50","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:45:02","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686721,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_100","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:51","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686732,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_5/mem_30","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:54","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686755,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_30/mem_70","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:45:03","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686744,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_20/mem_5","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:58","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686722,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_1/mem_1","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:51","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686733,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_5/mem_50","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:55","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686756,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_30/mem_100","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:45:03","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686745,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_20/mem_10","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:59","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686734,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_5/mem_70","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:55","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686723,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_1/mem_5","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:52","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686746,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_20/mem_30","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:59","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686735,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_5/mem_100","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:55","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686724,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_1/mem_10","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:52","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686747,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_20/mem_50","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:59","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686736,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_10/mem_1","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:56","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686715,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_0.1/mem_1","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:49","1970-01-01 01:00:00","1970-01-01 01:00:00",""
2686725,"/home/niflheim/markas/TEMPO/defect-emission/tensor_networks/classical_tempo_cavity/Markov_scan/g_1/mem_30","cavity_run.py",8:10m,queued,0,0,0,"","","2020-07-17 10:44:52","1970-01-01 01:00:00","1970-01-01 01:00:00",""
